B_anthracis|NP_845333.1	B_anthracis|NP_845333.1	100.00	557	0	0	1	557	1	557	0	812.2
B_anthracis|NP_845333.1	B_anthracis|NP_846796.1	34.50	487	264	55	1	467	1	452	1.5e-42	160.4
B_anthracis|NP_845333.1	E_coli_O157|NP_308460.1	32.96	361	173	69	31	338	74	418	1.6e-16	74.0
B_anthracis|NP_845333.1	E_coli_K12|YP_001729290.1	32.60	365	177	69	27	338	47	395	3.9e-16	72.7
B_anthracis|NP_845333.1	Y_pestis|YP_001162223.1	32.85	347	164	69	45	338	75	405	2.4e-14	66.7
B_anthracis|NP_846796.1	B_anthracis|NP_846796.1	100.00	461	0	0	1	461	1	461	3.3e-211	720.4
B_anthracis|NP_846796.1	B_anthracis|NP_845333.1	34.50	487	264	55	1	452	1	467	3.6e-44	165.7
B_anthracis|NP_846796.1	E_coli_O157|NP_308460.1	36.08	388	189	59	40	376	83	462	9.1e-18	77.9
B_anthracis|NP_846796.1	E_coli_K12|YP_001729290.1	35.82	388	190	59	40	376	60	439	2.3e-17	76.4
B_anthracis|NP_846796.1	Y_pestis|YP_001162223.1	36.61	336	161	52	40	325	70	403	2.1e-14	66.7
E_coli_K12|YP_001729201.1	E_coli_K12|YP_001730401.1	100.00	383	0	0	1	383	1	383	1.5e-205	701.1
E_coli_K12|YP_001729201.1	E_coli_K12|YP_001729201.1	100.00	383	0	0	1	383	1	383	1.5e-205	701.1
E_coli_K12|YP_001729201.1	E_coli_K12|YP_001733038.1	99.74	383	1	0	1	383	1	383	3.1e-205	700.0
E_coli_K12|YP_001729290.1	E_coli_K12|YP_001729290.1	100.00	471	0	0	1	471	1	471	1.9e-164	565.1
E_coli_K12|YP_001729290.1	E_coli_O157|NP_308460.1	99.36	471	3	0	1	471	24	494	1.9e-163	561.8
E_coli_K12|YP_001729290.1	Y_pestis|YP_001162223.1	74.15	468	121	0	4	471	14	481	1.3e-122	426.1
E_coli_K12|YP_001729290.1	B_anthracis|NP_846796.1	35.82	388	190	59	60	439	40	376	3.9e-13	62.4
E_coli_K12|YP_001729290.1	B_anthracis|NP_845333.1	32.60	365	177	69	47	395	27	338	1.5e-12	60.8
E_coli_K12|YP_001730401.1	E_coli_K12|YP_001730401.1	100.00	383	0	0	1	383	1	383	1.1e-204	698.2
E_coli_K12|YP_001730401.1	E_coli_K12|YP_001729201.1	100.00	383	0	0	1	383	1	383	1.1e-204	698.2
E_coli_K12|YP_001730401.1	E_coli_K12|YP_001733038.1	99.74	383	1	0	1	383	1	383	2.3e-204	697.1
E_coli_K12|YP_001733038.1	E_coli_K12|YP_001733038.1	100.00	383	0	0	1	383	1	383	1.2e-200	684.7
E_coli_K12|YP_001733038.1	E_coli_K12|YP_001730401.1	99.74	383	1	0	1	383	1	383	2.5e-200	683.7
E_coli_K12|YP_001733038.1	E_coli_K12|YP_001729201.1	99.74	383	1	0	1	383	1	383	2.5e-200	683.7
E_coli_O157|NP_308460.1	E_coli_O157|NP_308460.1	100.00	494	0	0	1	494	1	494	9.6e-162	556.2
E_coli_O157|NP_308460.1	E_coli_K12|YP_001729290.1	99.36	471	3	0	24	494	1	471	3.2e-153	527.8
E_coli_O157|NP_308460.1	Y_pestis|YP_001162223.1	74.36	468	120	0	27	494	14	481	2.5e-115	402.0
E_coli_O157|NP_308460.1	B_anthracis|NP_846796.1	36.08	388	189	59	83	462	40	376	1.3e-12	60.8
E_coli_O157|NP_308460.1	B_anthracis|NP_845333.1	32.69	361	174	69	74	418	31	338	4.5e-12	59.2
E_coli_O157|NP_309113.1	E_coli_O157|NP_309113.1	100.00	79	0	0	1	79	1	79	3.1e-46	167.2
E_coli_O157|NP_309113.1	E_coli_O157|NP_310219.1	97.96	49	1	0	1	49	1	49	1.2e-25	98.5
E_coli_O157|NP_309113.1	E_coli_O157|NP_309806.1	95.92	49	2	0	1	49	42	90	4.7e-25	97.3
E_coli_O157|NP_309806.1	E_coli_O157|NP_309806.1	100.00	106	0	0	1	106	1	106	3.8e-64	227.6
E_coli_O157|NP_309806.1	E_coli_O157|NP_310219.1	95.38	65	3	0	42	106	1	65	9.7e-37	135.8
E_coli_O157|NP_309806.1	E_coli_O157|NP_309113.1	95.92	49	2	0	42	90	1	49	1.9e-26	102.0
E_coli_O157|NP_310219.1	E_coli_O157|NP_310219.1	100.00	65	0	0	1	65	1	65	1.8e-39	144.2
E_coli_O157|NP_310219.1	E_coli_O157|NP_309806.1	95.38	65	3	0	1	65	42	106	4e-37	137.1
E_coli_O157|NP_310219.1	E_coli_O157|NP_309113.1	97.96	49	1	0	1	49	1	49	2.6e-27	104.1
Y_pestis|YP_001162223.1	Y_pestis|YP_001162223.1	100.00	481	0	0	1	481	1	481	6.6e-182	623.1
Y_pestis|YP_001162223.1	E_coli_O157|NP_308460.1	74.36	468	120	0	14	481	27	494	1.7e-133	462.4
Y_pestis|YP_001162223.1	E_coli_K12|YP_001729290.1	74.15	468	121	0	14	481	4	471	4.8e-133	460.8
Y_pestis|YP_001162223.1	B_anthracis|NP_845333.1	31.99	347	167	69	75	405	45	338	3.8e-12	59.4
Y_pestis|YP_001162223.1	B_anthracis|NP_846796.1	36.61	336	161	52	70	403	40	325	7.2e-12	58.2
