E_coli_K12|YP_001729201.1	E_coli_K12|YP_001730401.1	100.00	383	0	0	1	383	1	383	0.0	 788
E_coli_K12|YP_001729201.1	E_coli_K12|YP_001729201.1	100.00	383	0	0	1	383	1	383	0.0	 788
E_coli_K12|YP_001729201.1	E_coli_K12|YP_001733038.1	99.74	383	1	0	1	383	1	383	0.0	 787
E_coli_K12|YP_001730401.1	E_coli_K12|YP_001729201.1	100.00	383	0	0	1	383	1	383	0.0	 788
E_coli_K12|YP_001733038.1	E_coli_K12|YP_001729201.1	99.74	383	1	0	1	383	1	383	0.0	 787
E_coli_K12|YP_001729201.1	E_coli_K12|YP_001730401.1	100.00	383	0	0	1	383	1	383	0.0	 788
E_coli_K12|YP_001730401.1	E_coli_K12|YP_001730401.1	100.00	383	0	0	1	383	1	383	0.0	 788
E_coli_K12|YP_001730401.1	E_coli_K12|YP_001729201.1	100.00	383	0	0	1	383	1	383	0.0	 788
E_coli_K12|YP_001730401.1	E_coli_K12|YP_001733038.1	99.74	383	1	0	1	383	1	383	0.0	 787
E_coli_K12|YP_001733038.1	E_coli_K12|YP_001730401.1	99.74	383	1	0	1	383	1	383	0.0	 787
E_coli_K12|YP_001729201.1	E_coli_K12|YP_001733038.1	99.74	383	1	0	1	383	1	383	0.0	 787
E_coli_K12|YP_001730401.1	E_coli_K12|YP_001733038.1	99.74	383	1	0	1	383	1	383	0.0	 787
E_coli_K12|YP_001733038.1	E_coli_K12|YP_001733038.1	100.00	383	0	0	1	383	1	383	0.0	 788
E_coli_K12|YP_001733038.1	E_coli_K12|YP_001730401.1	99.74	383	1	0	1	383	1	383	0.0	 787
E_coli_K12|YP_001733038.1	E_coli_K12|YP_001729201.1	99.74	383	1	0	1	383	1	383	0.0	 787
E_coli_O157|NP_309113.1	E_coli_O157|NP_309113.1	100.00	79	0	0	1	79	1	79	5e-54	 164
E_coli_O157|NP_309113.1	E_coli_O157|NP_310219.1	97.96	49	1	0	1	49	1	49	3e-28	98.2
E_coli_O157|NP_309113.1	E_coli_O157|NP_309806.1	95.92	49	2	0	1	49	42	90	2e-27	97.4
E_coli_O157|NP_309806.1	E_coli_O157|NP_309113.1	95.92	49	2	0	42	90	1	49	2e-27	97.4
E_coli_O157|NP_310219.1	E_coli_O157|NP_309113.1	97.96	49	1	0	1	49	1	49	2e-28	98.2
E_coli_O157|NP_309113.1	E_coli_O157|NP_310219.1	97.96	49	1	0	1	49	1	49	3e-28	98.2
E_coli_O157|NP_309806.1	E_coli_O157|NP_310219.1	95.38	65	3	0	42	106	1	65	5e-40	 129
E_coli_O157|NP_310219.1	E_coli_O157|NP_310219.1	100.00	65	0	0	1	65	1	65	1e-42	 134
E_coli_O157|NP_310219.1	E_coli_O157|NP_309806.1	95.38	65	3	0	1	65	42	106	3e-40	 129
E_coli_O157|NP_310219.1	E_coli_O157|NP_309113.1	97.96	49	1	0	1	49	1	49	2e-28	98.2
E_coli_O157|NP_309113.1	E_coli_O157|NP_309806.1	95.92	49	2	0	1	49	42	90	2e-27	97.4
E_coli_O157|NP_309806.1	E_coli_O157|NP_309806.1	100.00	106	0	0	1	106	1	106	4e-75	 220
E_coli_O157|NP_309806.1	E_coli_O157|NP_310219.1	95.38	65	3	0	42	106	1	65	5e-40	 129
E_coli_O157|NP_309806.1	E_coli_O157|NP_309113.1	95.92	49	2	0	42	90	1	49	2e-27	97.4
E_coli_O157|NP_310219.1	E_coli_O157|NP_309806.1	95.38	65	3	0	1	65	42	106	3e-40	 129
B_anthracis|NP_845333.1	B_anthracis|NP_845333.1	100.00	557	0	0	1	557	1	557	0.0	1136
B_anthracis|NP_845333.1	B_anthracis|NP_846796.1	34.70	487	263	13	1	467	1	452	2e-55	 194
B_anthracis|NP_845333.1	E_coli_O157|NP_308460.1	32.13	361	176	10	31	338	74	418	4e-35	 137
B_anthracis|NP_845333.1	E_coli_K12|YP_001729290.1	31.78	365	180	10	27	338	47	395	1e-34	 135
B_anthracis|NP_845333.1	Y_pestis|YP_001162223.1	31.41	347	169	10	45	338	75	405	2e-25	 108
B_anthracis|NP_846796.1	B_anthracis|NP_845333.1	34.70	487	263	13	1	452	1	467	9e-69	 231
E_coli_K12|YP_001729290.1	B_anthracis|NP_845333.1	31.78	365	180	10	47	395	27	338	1e-34	 135
Y_pestis|YP_001162223.1	B_anthracis|NP_845333.1	31.41	347	169	10	75	405	45	338	2e-29	 120
E_coli_O157|NP_308460.1	B_anthracis|NP_845333.1	32.13	361	176	10	74	418	31	338	3e-35	 137
B_anthracis|NP_845333.1	B_anthracis|NP_846796.1	34.70	487	263	13	1	467	1	452	2e-55	 194
B_anthracis|NP_846796.1	B_anthracis|NP_846796.1	100.00	461	0	0	1	461	1	461	0.0	 941
B_anthracis|NP_846796.1	B_anthracis|NP_845333.1	34.70	487	263	13	1	452	1	467	9e-69	 231
B_anthracis|NP_846796.1	E_coli_O157|NP_308460.1	38.53	340	149	9	40	325	83	416	8e-51	 181
B_anthracis|NP_846796.1	E_coli_K12|YP_001729290.1	38.24	340	150	9	40	325	60	393	2e-50	 179
B_anthracis|NP_846796.1	Y_pestis|YP_001162223.1	36.66	341	154	10	40	325	70	403	3e-41	 153
E_coli_K12|YP_001729290.1	B_anthracis|NP_846796.1	38.24	340	150	9	60	393	40	325	3e-46	 167
Y_pestis|YP_001162223.1	B_anthracis|NP_846796.1	36.66	341	154	10	70	403	40	325	3e-41	 154
E_coli_O157|NP_308460.1	B_anthracis|NP_846796.1	38.53	340	149	9	83	416	40	325	9e-47	 169
B_anthracis|NP_845333.1	E_coli_K12|YP_001729290.1	31.78	365	180	10	27	338	47	395	1e-34	 135
B_anthracis|NP_846796.1	E_coli_K12|YP_001729290.1	38.24	340	150	9	40	325	60	393	2e-50	 179
E_coli_K12|YP_001729290.1	E_coli_K12|YP_001729290.1	100.00	471	0	0	1	471	1	471	0.0	 965
E_coli_K12|YP_001729290.1	E_coli_O157|NP_308460.1	99.36	471	3	0	1	471	24	494	0.0	 959
E_coli_K12|YP_001729290.1	Y_pestis|YP_001162223.1	76.75	443	103	0	29	471	39	481	0.0	 692
E_coli_K12|YP_001729290.1	B_anthracis|NP_846796.1	38.24	340	150	9	60	393	40	325	3e-46	 167
E_coli_K12|YP_001729290.1	B_anthracis|NP_845333.1	31.78	365	180	10	47	395	27	338	1e-34	 135
Y_pestis|YP_001162223.1	E_coli_K12|YP_001729290.1	74.15	468	121	0	14	481	4	471	0.0	 714
E_coli_O157|NP_308460.1	E_coli_K12|YP_001729290.1	99.36	471	3	0	24	494	1	471	0.0	 959
B_anthracis|NP_845333.1	E_coli_O157|NP_308460.1	32.13	361	176	10	31	338	74	418	4e-35	 137
B_anthracis|NP_846796.1	E_coli_O157|NP_308460.1	38.53	340	149	9	40	325	83	416	8e-51	 181
E_coli_K12|YP_001729290.1	E_coli_O157|NP_308460.1	99.36	471	3	0	1	471	24	494	0.0	 959
Y_pestis|YP_001162223.1	E_coli_O157|NP_308460.1	74.36	468	120	0	14	481	27	494	0.0	 716
E_coli_O157|NP_308460.1	E_coli_O157|NP_308460.1	100.00	494	0	0	1	494	1	494	0.0	1014
E_coli_O157|NP_308460.1	E_coli_K12|YP_001729290.1	99.36	471	3	0	24	494	1	471	0.0	 959
E_coli_O157|NP_308460.1	Y_pestis|YP_001162223.1	76.98	443	102	0	52	494	39	481	0.0	 693
E_coli_O157|NP_308460.1	B_anthracis|NP_846796.1	38.53	340	149	9	83	416	40	325	9e-47	 169
E_coli_O157|NP_308460.1	B_anthracis|NP_845333.1	32.13	361	176	10	74	418	31	338	3e-35	 137
B_anthracis|NP_845333.1	Y_pestis|YP_001162223.1	31.41	347	169	10	45	338	75	405	2e-25	 108
B_anthracis|NP_846796.1	Y_pestis|YP_001162223.1	36.66	341	154	10	40	325	70	403	3e-41	 153
E_coli_K12|YP_001729290.1	Y_pestis|YP_001162223.1	76.75	443	103	0	29	471	39	481	0.0	 692
Y_pestis|YP_001162223.1	Y_pestis|YP_001162223.1	100.00	481	0	0	1	481	1	481	0.0	 990
Y_pestis|YP_001162223.1	E_coli_O157|NP_308460.1	74.36	468	120	0	14	481	27	494	0.0	 716
Y_pestis|YP_001162223.1	E_coli_K12|YP_001729290.1	74.15	468	121	0	14	481	4	471	0.0	 714
Y_pestis|YP_001162223.1	B_anthracis|NP_846796.1	36.66	341	154	10	70	403	40	325	3e-41	 154
Y_pestis|YP_001162223.1	B_anthracis|NP_845333.1	31.41	347	169	10	75	405	45	338	2e-29	 120
E_coli_O157|NP_308460.1	Y_pestis|YP_001162223.1	76.98	443	102	0	52	494	39	481	0.0	 693
